2010,1.1,14,1.1-14,I,1,1,8,b,,,Valea Ivascoaia,100,BCF,6.0,DA,MM,Viseul de Sus,,24,46,41.1,47,44,26.9,1985,,,,6.0,2.0,15.0,41.0,PC,11.0,15.5,D,,,CBG,B,B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,5,10%,0,0%,5%,10,21,,20,40%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,3,20%,7,5%,DA,,0.0,0.0,1.5,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,20%,80%,6.0,M,0,1,10%,DA,DA,DA,DA,,DA,UZ,,,,,E1,P6,,,,RI,,,,,4,5,79.5,,,,,,,,,,
2010,1.1,15,1.1-15,I,1,1,8,b,,,Valea Ivascoaia,110,BCF,6.0,DA,MM,Viseul de Sus,,24,46,36.6,47,44,29.4,1984,,,,6.0,2.0,15.0,42.0,PC,11.5,15.5,D,,,CBG,B,B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,2,15%,0,0%,0%,0,21,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,1.0,50%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,30%,90%,6.0,M,0,0,50%,DA,DA,DA,DA,,DA,UZ,,,,,VE,,,,,VE,,,,,5,5,90.7,,,,,,,,,,
2010,1.1,16,1.1-16,I,1,1,8,b,,,Valea Ivascoaia,120,BCF,6.0,DA,MM,Viseul de Sus,,24,46,36.8,47,44,18.0,1984,,,,6.0,1.5,15.0,41.0,PC,11.0,15.5,D,,,CBG,B,B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,10,10%,0,0%,0%,7,21,,40,20%,1,1.5,0,0.0,1,7.0,3,4.5,7%,0%,0,0%,20,10%,DA,,0.0,0.0,0.0,0%,0,0.0,1,0.5,5%,0%,0%,0,0%,2%,70%,80%,6.0,M,0,0,0%,DA,DA,DA,DA,DA,NU,UZ,,,,,E1,E5,,,,RI,,,,,4,5,84.2,,,,,,,,,,
2010,1.1,17,1.1-17,I,1,1,8,b,,,Valea Ivascoaia,121,B,"0/2,0",DA,MM,Viseul de Sus,,24,46,35.2,47,44,13.4,2000,,,,0.0,1.0,15.0,20.0,GR,,,,,,B,B,,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80%,,,,,0,0,0%,DA,DA,DA,,,NU,,,,,,,,,,,RI,,,,,5,5,100,,,,,,,,,,
2010,1.1,18,1.1-18,I,1,1,8,b,,,Valea Ivascoaia,130,B,0.5,DA,MM,Viseul de Sus,,24,46,34.8,47,44,13.2,1984,,,,0.5,1.0,15.0,22.0,GR,,,,,,B,B,,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80%,,,0.5,G,0,0,0%,DA,DA,,,,DA,,,,,,,,,,,VE,,,,,5,5,100,,,,,,,,,,
2010,1.1,19,1.1-19,I,1,1,8,b,,,Valea Ivascoaia,140,BCF,2.5,DA,MM,Viseul de Sus,,24,46,35.0,47,44,11.5,1984,,,,2.5,1.0,7.5,34.0,PC,7.0,7.5,N,,,CBG,B,B,,B,B,0.0,1.0,0.0,0%,0,0.0,0,0.0,1,3.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,10%,100%,100%,2.5,G,0,0,0%,DA,DA,DA,DA,DA,NU,A1,E5,,,,,,,,,VE,,,,,5,5,83.3,,,,,,,,,,
2010,1.1,24,1.1-24,I,1,1,8,b,,,Valea Ivascoaia,190,BCF,6.0,DA,MM,Viseul de Sus,,24,46,30.8,47,43,58.0,1984,,,,6.0,1.0,7.0,22.0,PC,7.0,7.5,D,,,CBG,CBG+B,B,,PP,B,7.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,10,11,,30,80%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,2.0,0.0,0.5,50%,0,0.0,1,0.5,0%,0%,0%,0,0%,10%,20%,90%,0.0,G,0,0,0%,DA,DA,DA,DA,,DA,A1,VE,P2,P1,,A1,VE,P1,,,VE,,,,,3,2,56.8,,,,,,,,,,
2010,1.1,26,1.1-26,I,1,1,8,b,,,Valea Ivascoaia,210,BCF,6.0,DA,MM,Viseul de Sus,,24,46,30.1,47,43,52.7,1983,,,,6.0,1.0,11.0,60.0,PC,7.0,11.0,N,,,CBG,CBG+B,B,,PP,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,50%,100%,100%,6.0,G,1,4,70%,DA,DA,DA,DA,,DA,,,,,,,,,,,A1,,,,,5,5,100,,,,,,,,,,
2010,1.1,27,1.1-27,I,1,1,8,b,,,Valea Ivascoaia,220,BCF,6.0,DA,MM,Viseul de Sus,,24,46,32.9,47,43,50.0,1983,,,,6.0,1.0,11.0,70.0,PC,11.0,11.5,D,,,CBG,CBG+B,B,,PP,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,0,21,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,20%,30%,100%,6.0,G,1,4,0%,DA,DA,DA,DA,,NU,,,,,,,,,,,RI,,,,,5,5,100,,,,,,,,,,
2010,1.1,28,1.1-28,I,1,1,8,b,,,Valea Ivascoaia,221,BCF,6.0,DA,MM,Viseul de Sus,,24,46,33.9,47,43,45.9,1983,,,,6.0,1.0,11.0,44.0,PC,11.0,11.5,D,,,CBG,CBG+B,B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,1,1.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,0,21,,20,20%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,2.0,100%,1,5.0,0,0.0,0%,0%,0%,0,0%,5%,80%,80%,6.0,G,0,0,0%,DA,DA,DA,DA,DA,NU,E5,,,,,E5,P5,,,,VE,RI,,,,5,5,82.2,,,,,,,,,,
